saison,href,score_equipe_home,score_equipe_away,Possession_de_balle_home,Possession_de_balle_away,Tirs_au_but_home,Tirs_au_but_away,Tirs_cadrés_home,Tirs_cadrés_away,Tirs_non_cadrés_home,Tirs_non_cadrés_away,Tirs_bloqués_home,Tirs_bloqués_away,Corners_home,Corners_away,Sauvetages_du_gardien_home,Sauvetages_du_gardien_away,Coup_francs_home,Coup_francs_away,Hors-jeu_home,Hors-jeu_away,Fautes_home,Fautes_away,Cartons_Jaunes_home,Cartons_Jaunes_away,Passes_home,Passes_away,Cartons_Rouges_home,Cartons_Rouges_away,score_mi_temps_home,score_mi_temps_away,resultat
2018-2019,https://www.flashscore.fr/match/IwKsPJ7J/#/resume-du-match,2,0,0.7,0.3,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,6.0,1.0,0.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,-1
2018-2019,https://www.flashscore.fr/match/dUIoOwNP/#/resume-du-match,1,0,0.53,0.47,4.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,5.0,2.0,2.0,3.0,6.0,5.0,0.0,7.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,-1
2018-2019,https://www.flashscore.fr/match/2BeEJcVt/#/resume-du-match,3,0,0.42,0.58,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,4.0,1.0,0.0,5.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,-1
2018-2019,https://www.flashscore.fr/match/EoaIIHpm/#/resume-du-match,2,0,0.44,0.56,0.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,8.0,1.0,0.0,12.0,7.0,3.0,2.0,0.0,0.0,0.0,1.0,0,0,-1
2018-2019,https://www.flashscore.fr/match/88bMHy0g/#/resume-du-match,3,2,0.56,0.44,2.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,10.0,3.0,0.0,3.0,3.0,11.0,0.0,2.0,0.0,0.0,0.0,1.0,1,0,-1
2021-2022,https://www.flashscore.fr/match/4lR0y4Z9/#/resume-du-match,1,3,0.41,0.59,1.0,7.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,15.0,15.0,1.0,2.0,9.0,12.0,2.0,1.0,0.82,0.83,0.0,0.0,0,0,1
2021-2022,https://www.flashscore.fr/match/WbZmv6ki/#/resume-du-match,1,2,0.54,0.46,7.0,2.0,4.0,1.0,1.0,1.0,2.0,0.0,7.0,1.0,1.0,3.0,12.0,6.0,4.0,0.0,2.0,7.0,0.0,1.0,0.85,0.8,0.0,0.0,1,0,1
2021-2022,https://www.flashscore.fr/match/hENdxpK3/#/resume-du-match,4,0,0.48,0.52,5.0,8.0,4.0,2.0,0.0,3.0,1.0,3.0,2.0,4.0,2.0,1.0,9.0,9.0,0.0,0.0,7.0,9.0,1.0,1.0,0.77,0.8,0.0,0.0,3,0,-1
2021-2022,https://www.flashscore.fr/match/bBQ4zOlG/#/resume-du-match,1,1,0.6,0.4,5.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,16.0,8.0,0.0,0.0,8.0,12.0,2.0,0.0,0.8,0.64,0.0,0.0,1,1,0
2021-2022,https://www.flashscore.fr/match/zylYIeJr/#/resume-du-match,0,4,0.55,0.45,0.0,14.0,0.0,7.0,0.0,2.0,0.0,5.0,4.0,8.0,6.0,0.0,4.0,8.0,1.0,0.0,4.0,4.0,0.0,0.0,0.86,0.83,0.0,0.0,0,1,1
2021-2022,https://www.flashscore.fr/match/hCrwIFYl/#/resume-du-match,0,0,0.45,0.55,8.0,12.0,2.0,3.0,4.0,5.0,2.0,4.0,1.0,1.0,3.0,2.0,19.0,6.0,0.0,2.0,4.0,11.0,0.0,2.0,0.76,0.82,0.0,0.0,0,0,0
2021-2022,https://www.flashscore.fr/match/W2ssHZme/#/resume-du-match,2,1,0.39,0.61,7.0,9.0,3.0,1.0,1.0,5.0,3.0,3.0,1.0,5.0,1.0,2.0,19.0,12.0,2.0,0.0,9.0,11.0,1.0,2.0,0.66,0.78,0.0,1.0,1,0,-1
2021-2022,https://www.flashscore.fr/match/QPtoGg31/#/resume-du-match,2,2,0.67,0.33,6.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,6.0,4.0,1.0,1.0,17.0,9.0,0.0,0.0,7.0,10.0,0.0,4.0,0.85,0.66,0.0,1.0,1,1,0
2021-2022,https://www.flashscore.fr/match/vTpkFDI7/#/resume-du-match,0,0,0.47,0.53,3.0,7.0,1.0,1.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,1.0,13.0,11.0,2.0,1.0,6.0,9.0,0.0,1.0,0.76,0.83,0.0,0.0,0,0,0
2022-2023,https://www.flashscore.fr/match/rP99ICrB/#/resume-du-match,3,0,0.62,0.38,12.0,12.0,6.0,4.0,4.0,1.0,2.0,7.0,5.0,1.0,4.0,5.0,3.0,6.0,0.0,1.0,6.0,2.0,0.0,0.0,0.84,0.77,0.0,0.0,1,0,-1
2022-2023,https://www.flashscore.fr/match/xnoEvV18/#/resume-du-match,0,2,0.57,0.43,8.0,6.0,1.0,3.0,6.0,0.0,1.0,3.0,5.0,2.0,3.0,1.0,6.0,6.0,0.0,0.0,6.0,6.0,2.0,1.0,0.86,0.84,0.0,0.0,0,0,1
2022-2023,https://www.flashscore.fr/match/2FgOH7fe/#/resume-du-match,0,3,0.6,0.4,1.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,2.0,0.0,0.0,6.0,7.0,2.0,1.0,5.0,5.0,0.0,0.0,0.8,0.71,0.0,0.0,0,0,1
2022-2023,https://www.flashscore.fr/match/pClMx9WK/#/resume-du-match,1,1,0.47,0.53,5.0,3.0,1.0,0.0,1.0,1.0,3.0,2.0,6.0,1.0,0.0,1.0,8.0,7.0,2.0,1.0,5.0,7.0,0.0,1.0,0.79,0.83,0.0,0.0,0,0,0
2022-2023,https://www.flashscore.fr/match/dj8RGR91/#/resume-du-match,2,1,0.17,0.83,6.0,11.0,5.0,3.0,1.0,3.0,0.0,5.0,0.0,8.0,3.0,3.0,6.0,0.0,0.0,1.0,8.0,5.0,1.0,1.0,0.44,0.88,0.0,0.0,2,0,-1
2022-2023,https://www.flashscore.fr/match/4dVhXnfr/#/resume-du-match,0,0,0.58,0.42,3.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,5.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.83,0.75,0.0,0.0,0,0,0
2022-2023,https://www.flashscore.fr/match/jkkIwkHE/#/resume-du-match,1,2,0.52,0.48,2.0,7.0,0.0,3.0,2.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,10.0,9.0,3.0,0.0,6.0,10.0,0.0,0.0,0.75,0.8,0.0,0.0,0,2,1
2022-2023,https://www.flashscore.fr/match/zs7VFoP7/#/resume-du-match,3,0,0.52,0.48,10.0,5.0,4.0,2.0,4.0,1.0,2.0,2.0,3.0,5.0,2.0,3.0,7.0,5.0,1.0,4.0,4.0,3.0,0.0,0.0,0.82,0.78,0.0,0.0,1,0,-1
2022-2023,https://www.flashscore.fr/match/O2mQyToR/#/resume-du-match,2,1,0.46,0.54,7.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,7.0,6.0,3.0,1.0,3.0,6.0,0.0,0.0,0.83,0.87,0.0,0.0,1,1,-1
2022-2023,https://www.flashscore.fr/match/OOfKImuk/#/resume-du-match,1,3,0.63,0.37,10.0,8.0,3.0,4.0,6.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,4.0,0.0,0.0,5.0,3.0,1.0,0.0,0.82,0.77,0.0,0.0,1,3,1
2022-2023,https://www.flashscore.fr/match/EkLzRBX8/#/resume-du-match,0,2,0.38,0.62,4.0,10.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,5.0,1.0,2.0,9.0,7.0,0.0,2.0,8.0,7.0,0.0,0.0,0.67,0.79,0.0,0.0,0,0,1
2022-2023,https://www.flashscore.fr/match/WQFuQVnF/#/resume-du-match,3,0,0.63,0.37,12.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,3.0,4.0,0.0,3.0,7.0,6.0,1.0,1.0,4.0,5.0,0.0,0.0,0.87,0.78,0.0,0.0,3,0,-1
2022-2023,https://www.flashscore.fr/match/4vEmO9HR/#/resume-du-match,3,1,0.46,0.54,6.0,7.0,3.0,2.0,3.0,5.0,0.0,0.0,3.0,2.0,2.0,1.0,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.85,0.82,0.0,0.0,2,0,-1
2022-2023,https://www.flashscore.fr/match/t05FJTPr/#/resume-du-match,3,1,0.61,0.39,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,12.0,5.0,0.0,3.0,4.0,9.0,0.0,1.0,0.8,0.74,0.0,0.0,1,0,-1
2022-2023,https://www.flashscore.fr/match/AHEqPk2L/#/resume-du-match,0,1,0.44,0.56,2.0,5.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,6.0,9.0,1.0,0.0,8.0,6.0,2.0,0.0,0.76,0.86,0.0,0.0,0,1,1
2022-2023,https://www.flashscore.fr/match/Sdut5UAk/#/resume-du-match,2,2,0.55,0.45,4.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,8.0,10.0,1.0,0.0,8.0,8.0,2.0,0.0,0.8,0.74,0.0,0.0,1,0,0
2022-2023,https://www.flashscore.fr/match/MeYl38u2/#/resume-du-match,1,0,0.48,0.52,6.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,2.0,11.0,13.0,3.0,3.0,11.0,5.0,1.0,2.0,0.72,0.78,0.0,0.0,1,0,-1
2022-2023,https://www.flashscore.fr/match/ALUp4lQe/#/resume-du-match,2,3,0.66,0.34,6.0,6.0,2.0,3.0,1.0,3.0,3.0,0.0,7.0,1.0,1.0,2.0,4.0,9.0,0.0,0.0,8.0,4.0,2.0,1.0,0.82,0.64,0.0,0.0,0,2,1
2022-2023,https://www.flashscore.fr/match/zaMWRiI2/#/resume-du-match,0,0,0.5,0.5,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,9.0,0.0,0.0,8.0,7.0,2.0,0.0,0.78,0.75,0.0,0.0,0,0,0
2022-2023,https://www.flashscore.fr/match/4YA5JhT4/#/resume-du-match,3,0,0.41,0.59,6.0,3.0,1.0,0.0,4.0,2.0,1.0,1.0,3.0,2.0,0.0,1.0,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.77,0.84,0.0,1.0,0,0,-1
2022-2023,https://www.flashscore.fr/match/EZGC3HZp/#/resume-du-match,2,1,0.43,0.57,5.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,5.0,9.0,0.0,1.0,9.0,5.0,2.0,0.0,0.65,0.7,0.0,0.0,1,1,-1
2022-2023,https://www.flashscore.fr/match/nuLeQvsb/#/resume-du-match,1,0,0.67,0.33,3.0,6.0,1.0,2.0,2.0,3.0,0.0,1.0,2.0,3.0,2.0,1.0,5.0,7.0,3.0,0.0,4.0,5.0,0.0,0.0,0.83,0.71,0.0,0.0,0,0,-1
2022-2023,https://www.flashscore.fr/match/r7E4OIBA/#/resume-du-match,1,0,0.57,0.43,5.0,3.0,1.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,5.0,9.0,1.0,1.0,8.0,4.0,0.0,0.0,0.84,0.79,0.0,0.0,0,0,-1
2022-2023,https://www.flashscore.fr/match/ERMmS0Co/#/resume-du-match,0,1,0.53,0.47,10.0,5.0,2.0,1.0,2.0,2.0,6.0,2.0,8.0,0.0,0.0,2.0,5.0,5.0,1.0,0.0,4.0,5.0,1.0,0.0,0.8,0.79,0.0,0.0,0,1,1
2022-2023,https://www.flashscore.fr/match/l6tx6Aeq/#/resume-du-match,0,0,0.58,0.42,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,6.0,9.0,2.0,1.0,7.0,5.0,1.0,1.0,0.8,0.7,0.0,0.0,0,0,0
2022-2023,https://www.flashscore.fr/match/0rPaPbd4/#/resume-du-match,0,3,0.32,0.68,7.0,9.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,0.0,2.0,4.0,8.0,0.0,0.0,8.0,4.0,0.0,0.0,0.76,0.87,0.0,0.0,0,3,1
2022-2023,https://www.flashscore.fr/match/hILiRKRi/#/resume-du-match,2,4,0.45,0.55,6.0,8.0,3.0,6.0,1.0,2.0,2.0,0.0,0.0,1.0,4.0,1.0,9.0,3.0,1.0,4.0,2.0,7.0,0.0,1.0,0.74,0.82,0.0,0.0,2,2,1
2022-2023,https://www.flashscore.fr/match/McD8NxRG/#/resume-du-match,1,1,0.44,0.56,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,4.0,0.0,0.0,4.0,5.0,0.0,1.0,0.76,0.83,0.0,0.0,0,0,0
2022-2023,https://www.flashscore.fr/match/CQUp8cRT/#/resume-du-match,2,1,0.51,0.49,6.0,3.0,4.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,2.0,12.0,4.0,0.0,0.0,4.0,12.0,0.0,1.0,0.73,0.77,0.0,0.0,2,0,-1
2022-2023,https://www.flashscore.fr/match/ABB1KYDb/#/resume-du-match,2,0,0.54,0.46,5.0,5.0,2.0,1.0,3.0,0.0,0.0,4.0,0.0,3.0,1.0,1.0,7.0,8.0,1.0,0.0,8.0,9.0,1.0,1.0,0.81,0.69,0.0,0.0,1,0,-1
2022-2023,https://www.flashscore.fr/match/d87cLEbh/#/resume-du-match,0,1,0.34,0.66,2.0,6.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,5.0,11.0,1.0,2.0,10.0,3.0,0.0,0.0,0.77,0.85,0.0,0.0,0,1,1
2022-2023,https://www.flashscore.fr/match/rowUBuS4/#/resume-du-match,3,2,0.43,0.57,3.0,8.0,1.0,4.0,2.0,1.0,0.0,3.0,2.0,2.0,2.0,0.0,7.0,8.0,0.0,3.0,8.0,4.0,2.0,0.0,0.67,0.8,0.0,0.0,1,2,-1
2022-2023,https://www.flashscore.fr/match/I3Vt9wCN/#/resume-du-match,2,1,0.76,0.24,9.0,1.0,3.0,1.0,4.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,7.0,7.0,0.0,1.0,7.0,6.0,0.0,0.0,0.86,0.54,0.0,0.0,0,1,-1
2022-2023,https://www.flashscore.fr/match/EBYPCLCb/#/resume-du-match,2,1,0.57,0.43,8.0,1.0,2.0,0.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,1.0,9.0,8.0,1.0,1.0,7.0,10.0,1.0,0.0,0.83,0.82,0.0,0.0,1,0,-1
2022-2023,https://www.flashscore.fr/match/fBRDFNSu/#/resume-du-match,1,0,0.57,0.43,8.0,4.0,3.0,2.0,2.0,2.0,3.0,0.0,1.0,7.0,2.0,3.0,8.0,5.0,1.0,2.0,4.0,6.0,0.0,0.0,0.78,0.71,0.0,0.0,0,0,-1
2022-2023,https://www.flashscore.fr/match/40RxAJdH/#/resume-du-match,4,0,0.57,0.43,6.0,4.0,4.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,8.0,5.0,1.0,0.0,4.0,8.0,0.0,0.0,0.78,0.67,0.0,0.0,2,0,-1
2022-2023,https://www.flashscore.fr/match/MyxYAasB/#/resume-du-match,0,1,0.41,0.59,6.0,3.0,1.0,1.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,6.0,5.0,0.0,0.0,5.0,6.0,0.0,0.0,0.81,0.87,0.0,0.0,0,1,1
2022-2023,https://www.flashscore.fr/match/hdpHEsrn/#/resume-du-match,1,0,0.59,0.41,2.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,7.0,10.0,3.0,0.0,7.0,7.0,1.0,0.0,0.83,0.71,0.0,0.0,0,0,-1
2022-2023,https://www.flashscore.fr/match/zLZLD1ch/#/resume-du-match,4,5,0.39,0.61,2.0,8.0,2.0,4.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,9.0,12.0,5.0,1.0,7.0,8.0,1.0,1.0,0.73,0.81,0.0,0.0,2,2,1
2022-2023,https://www.flashscore.fr/match/Ikj8fvcU/#/resume-du-match,2,0,0.65,0.35,14.0,5.0,2.0,0.0,8.0,5.0,4.0,0.0,0.0,2.0,0.0,2.0,3.0,8.0,3.0,1.0,4.0,1.0,0.0,0.0,0.87,0.73,0.0,0.0,0,0,-1
2022-2023,https://www.flashscore.fr/match/z7fma2ra/#/resume-du-match,1,3,0.56,0.44,8.0,4.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,9.0,1.0,0.0,8.0,5.0,0.0,1.0,0.85,0.82,0.0,0.0,1,1,1
2022-2023,https://www.flashscore.fr/match/6R6z24bt/#/resume-du-match,1,1,0.56,0.44,9.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,0.0,2.0,5.0,2.0,0.0,1.0,2.0,4.0,0.0,0.0,0.63,0.59,0.0,0.0,1,1,0
2022-2023,https://www.flashscore.fr/match/EqIhMfqn/#/resume-du-match,1,0,0.59,0.41,4.0,6.0,2.0,1.0,2.0,5.0,0.0,0.0,2.0,1.0,1.0,2.0,11.0,10.0,2.0,2.0,8.0,9.0,0.0,1.0,0.89,0.85,0.0,0.0,0,0,-1
2022-2023,https://www.flashscore.fr/match/vai4eKsO/#/resume-du-match,2,1,0.6,0.4,8.0,7.0,2.0,3.0,3.0,0.0,3.0,4.0,1.0,6.0,2.0,1.0,9.0,5.0,0.0,1.0,6.0,8.0,1.0,0.0,0.74,0.61,0.0,0.0,1,1,-1
2022-2023,https://www.flashscore.fr/match/rXcectDB/#/resume-du-match,0,1,0.61,0.39,3.0,4.0,0.0,2.0,2.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,12.0,4.0,1.0,1.0,3.0,11.0,0.0,2.0,0.86,0.8,0.0,0.0,0,1,1
2022-2023,https://www.flashscore.fr/match/lAbibMc5/#/resume-du-match,3,2,0.46,0.54,2.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,8.0,0.0,0.0,8.0,7.0,2.0,0.0,0.82,0.84,0.0,0.0,1,1,-1
2022-2023,https://www.flashscore.fr/match/hr5r0rTh/#/resume-du-match,0,1,0.61,0.39,4.0,6.0,3.0,1.0,0.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,9.0,8.0,0.0,3.0,8.0,6.0,0.0,0.0,0.82,0.82,0.0,0.0,0,0,1
2022-2023,https://www.flashscore.fr/match/4IK86pjP/#/resume-du-match,1,2,0.47,0.53,9.0,5.0,3.0,1.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,7.0,0.0,0.0,7.0,4.0,0.0,1.0,0.73,0.79,0.0,0.0,0,0,1
2022-2023,https://www.flashscore.fr/match/Ei6v1ODn/#/resume-du-match,1,0,0.53,0.47,6.0,3.0,2.0,2.0,3.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,8.0,5.0,0.0,0.0,5.0,8.0,1.0,1.0,0.8,0.79,0.0,0.0,0,0,-1
2022-2023,https://www.flashscore.fr/match/MNdad0SH/#/resume-du-match,2,2,0.48,0.52,3.0,7.0,0.0,1.0,3.0,4.0,0.0,2.0,1.0,3.0,1.0,0.0,14.0,7.0,2.0,3.0,5.0,12.0,0.0,1.0,0.72,0.78,0.0,0.0,0,0,0
2022-2023,https://www.flashscore.fr/match/tOLqM7Tj/#/resume-du-match,3,0,0.56,0.44,6.0,6.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,2.0,6.0,8.0,2.0,0.0,6.0,6.0,0.0,0.0,0.85,0.82,0.0,0.0,1,0,-1
2022-2023,https://www.flashscore.fr/match/EXscloUt/#/resume-du-match,1,1,0.34,0.66,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,9.0,0.0,2.0,9.0,9.0,0.0,4.0,0.62,0.83,0.0,0.0,1,0,0
2022-2023,https://www.flashscore.fr/match/GdvEp3T5/#/resume-du-match,2,1,0.47,0.53,6.0,4.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,8.0,9.0,3.0,1.0,6.0,7.0,1.0,1.0,0.69,0.72,0.0,0.0,1,1,-1
2022-2023,https://www.flashscore.fr/match/2DtQs1DO/#/resume-du-match,2,0,0.63,0.37,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,7.0,1.0,0.0,1.0,2.0,1.0,3.0,0.78,0.63,0.0,1.0,1,0,-1
2022-2023,https://www.flashscore.fr/match/Q7o1m5qm/#/resume-du-match,1,2,0.41,0.59,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,7.0,9.0,1.0,0.0,7.0,7.0,0.0,0.0,0.84,0.87,0.0,0.0,1,1,1
2022-2023,https://www.flashscore.fr/match/lAxMrsbI/#/resume-du-match,2,0,0.59,0.41,4.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,12.0,9.0,0.0,1.0,9.0,11.0,1.0,1.0,0.84,0.75,0.0,0.0,0,0,-1
2022-2023,https://www.flashscore.fr/match/fmwIqNrC/#/resume-du-match,1,0,0.53,0.47,3.0,4.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,13.0,2.0,0.0,11.0,3.0,0.0,1.0,0.81,0.75,0.0,0.0,1,0,-1
2022-2023,https://www.flashscore.fr/match/KUp5nPbg/#/resume-du-match,3,2,0.39,0.61,8.0,7.0,4.0,4.0,1.0,3.0,3.0,0.0,0.0,3.0,3.0,2.0,11.0,8.0,0.0,2.0,8.0,9.0,0.0,0.0,0.79,0.86,0.0,0.0,2,1,-1
2022-2023,https://www.flashscore.fr/match/8j5UhRLP/#/resume-du-match,1,1,0.6,0.4,10.0,7.0,2.0,4.0,5.0,3.0,3.0,0.0,7.0,3.0,4.0,2.0,4.0,7.0,1.0,1.0,6.0,3.0,0.0,1.0,0.78,0.72,0.0,0.0,0,0,0
2022-2023,https://www.flashscore.fr/match/bLq9oqEa/#/resume-du-match,2,2,0.5,0.5,4.0,5.0,2.0,1.0,2.0,4.0,0.0,0.0,1.0,3.0,0.0,1.0,13.0,7.0,1.0,1.0,6.0,12.0,2.0,0.0,0.67,0.69,0.0,0.0,1,1,0
2022-2023,https://www.flashscore.fr/match/zgJlNzUu/#/resume-du-match,1,1,0.56,0.44,3.0,8.0,2.0,1.0,0.0,5.0,1.0,2.0,0.0,2.0,0.0,1.0,8.0,6.0,0.0,0.0,6.0,7.0,0.0,0.0,0.84,0.79,0.0,0.0,1,1,0
2022-2023,https://www.flashscore.fr/match/Ua6Qg76J/#/resume-du-match,0,0,0.44,0.56,8.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,0.0,1.0,3.0,4.0,7.0,1.0,1.0,2.0,0.0,1.0,0.0,0.79,0.82,0.0,0.0,0,0,0
2022-2023,https://www.flashscore.fr/match/C4LRY5Ug/#/resume-du-match,1,0,0.47,0.53,4.0,4.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,4.0,7.0,2.0,0.0,5.0,4.0,0.0,0.0,0.76,0.74,0.0,0.0,1,0,-1
2022-2023,https://www.flashscore.fr/match/6ijRzSas/#/resume-du-match,0,3,0.57,0.43,2.0,7.0,0.0,2.0,2.0,1.0,0.0,4.0,2.0,2.0,1.0,0.0,7.0,5.0,0.0,0.0,5.0,7.0,0.0,0.0,0.47,0.46,0.0,0.0,0,1,1
2022-2023,https://www.flashscore.fr/match/KUOZWqa6/#/resume-du-match,4,2,0.55,0.45,11.0,5.0,4.0,3.0,5.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,8.0,12.0,3.0,1.0,10.0,7.0,2.0,1.0,0.73,0.65,0.0,0.0,2,1,-1
2022-2023,https://www.flashscore.fr/match/2gEvW3EC/#/resume-du-match,1,0,0.43,0.57,3.0,5.0,2.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,1.0,1.0,6.0,7.0,0.0,1.0,7.0,5.0,0.0,1.0,0.79,0.85,0.0,0.0,1,0,-1
2022-2023,https://www.flashscore.fr/match/tpDrVNTI/#/resume-du-match,2,1,0.66,0.34,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,8.0,11.0,1.0,0.0,10.0,8.0,2.0,2.0,0.88,0.75,0.0,0.0,1,1,-1
2022-2023,https://www.flashscore.fr/match/6RKVXPq0/#/resume-du-match,2,3,0.58,0.42,7.0,7.0,2.0,2.0,3.0,1.0,2.0,4.0,0.0,3.0,0.0,1.0,4.0,6.0,3.0,1.0,4.0,3.0,0.0,1.0,0.79,0.62,0.0,0.0,1,2,1
2022-2023,https://www.flashscore.fr/match/YDMNZoFm/#/resume-du-match,1,2,0.61,0.39,7.0,8.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,7.0,3.0,0.0,0.0,3.0,7.0,1.0,0.0,0.86,0.72,0.0,0.0,0,2,1
2022-2023,https://www.flashscore.fr/match/URSchfVE/#/resume-du-match,1,1,0.64,0.36,3.0,6.0,0.0,2.0,2.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0,10.0,9.0,2.0,0.0,6.0,10.0,0.0,1.0,0.77,0.58,0.0,0.0,0,1,0
2022-2023,https://www.flashscore.fr/match/l41sFwxJ/#/resume-du-match,1,1,0.5,0.5,5.0,5.0,4.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,4.0,11.0,5.0,0.0,0.0,5.0,11.0,0.0,1.0,0.79,0.74,0.0,0.0,0,0,0
2022-2023,https://www.flashscore.fr/match/AD2wGJMC/#/resume-du-match,1,2,0.39,0.61,4.0,8.0,1.0,2.0,2.0,6.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,8.0,0.0,0.0,8.0,3.0,0.0,1.0,0.73,0.86,0.0,0.0,1,0,1
2022-2023,https://www.flashscore.fr/match/z5TggzG8/#/resume-du-match,1,2,0.56,0.44,6.0,4.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,7.0,7.0,2.0,1.0,7.0,6.0,0.0,0.0,0.83,0.76,0.0,0.0,0,2,1
2022-2023,https://www.flashscore.fr/match/QVJUh64S/#/resume-du-match,0,1,0.47,0.53,4.0,6.0,1.0,1.0,3.0,4.0,0.0,1.0,0.0,3.0,1.0,1.0,13.0,6.0,0.0,3.0,6.0,10.0,0.0,1.0,0.79,0.78,0.0,0.0,0,0,1
2022-2023,https://www.flashscore.fr/match/EeGQgnkM/#/resume-du-match,2,0,0.55,0.45,8.0,1.0,3.0,1.0,1.0,0.0,4.0,0.0,4.0,1.0,1.0,2.0,3.0,5.0,1.0,0.0,4.0,3.0,0.0,1.0,0.88,0.85,0.0,0.0,1,0,-1
